Entity,Code,Date,2020,Media 2015-2019,2015,2016,2017,2018,2019,2021
Northern Ireland,UK,19/01/2020,411,389,380,371,396,466,330,
Northern Ireland,UK,26/01/2020,347,379,395,354,387,425,334,
Northern Ireland,UK,02/02/2020,323,355,373,309,367,430,295,
Northern Ireland,UK,09/02/2020,332,331,345,309,333,349,317,
Northern Ireland,UK,16/02/2020,306,317,328,217,334,363,341,
Northern Ireland,UK,23/02/2020,297,358,316,421,350,365,336,
Northern Ireland,UK,01/03/2020,347,333,400,297,351,312,307,
Northern Ireland,UK,08/03/2020,312,346,344,308,354,385,340,
Northern Ireland,UK,15/03/2020,324,312,322,290,250,358,342,
Northern Ireland,UK,22/03/2020,271,317,309,302,355,326,291,
Northern Ireland,UK,29/03/2020,287,308,322,280,314,317,306,
Northern Ireland,UK,05/04/2020,434,277,218,294,306,283,284,
Northern Ireland,UK,12/04/2020,435,300,291,291,267,348,301,
Northern Ireland,UK,19/04/2020,424,291,324,293,245,280,313,
Northern Ireland,UK,26/04/2020,470,299,315,304,325,281,272,
Northern Ireland,UK,03/05/2020,427,298,331,257,257,289,355,
Northern Ireland,UK,10/05/2020,336,278,256,317,301,229,286,
Northern Ireland,UK,17/05/2020,396,294,299,258,313,268,330,
Northern Ireland,UK,24/05/2020,325,293,288,279,325,267,307,
Northern Ireland,UK,31/05/2020,316,257,257,281,254,250,242,
Northern Ireland,UK,07/06/2020,304,292,339,275,292,274,278,
Northern Ireland,UK,14/06/2020,292,284,271,296,299,275,278,
Northern Ireland,UK,21/06/2020,290,275,292,252,273,262,295,
Northern Ireland,UK,28/06/2020,295,283,301,289,294,270,260,
Northern Ireland,UK,05/07/2020,289,279,300,285,262,265,282,
Northern Ireland,UK,12/07/2020,275,233,251,237,252,172,255,
Northern Ireland,UK,19/07/2020,240,268,202,281,286,294,279,
Northern Ireland,UK,26/07/2020,307,281,272,294,287,281,269,
Northern Ireland,UK,02/08/2020,273,278,290,264,287,278,272,
Northern Ireland,UK,09/08/2020,280,257,247,268,237,269,265,
Northern Ireland,UK,16/08/2020,278,264,231,260,265,283,282,
Northern Ireland,UK,23/08/2020,313,273,251,298,268,280,270,
Northern Ireland,UK,30/08/2020,303,247,258,263,243,250,222,
Northern Ireland,UK,06/09/2020,234,259,237,273,277,265,243,
Northern Ireland,UK,13/09/2020,296,294,322,293,264,285,304,
Northern Ireland,UK,20/09/2020,322,274,283,271,290,247,280,
Northern Ireland,UK,27/09/2020,323,285,283,274,282,293,293,
Northern Ireland,UK,04/10/2020,328,295,279,306,306,322,262,
Northern Ireland,UK,11/10/2020,348,295,303,287,281,317,287,
Northern Ireland,UK,18/10/2020,278,295,296,292,289,281,315,
Northern Ireland,UK,25/10/2020,391,280,274,271,317,263,277,
Northern Ireland,UK,01/11/2020,368,287,290,275,317,252,301,
Northern Ireland,UK,08/11/2020,386,292,289,290,292,292,296,
Northern Ireland,UK,15/11/2020,406,313,297,338,322,274,335,
Northern Ireland,UK,22/11/2020,396,310,291,329,302,271,359,
Northern Ireland,UK,29/11/2020,348,311,277,299,353,293,333,
Northern Ireland,UK,06/12/2020,387,322,293,321,324,322,348,
Northern Ireland,UK,13/12/2020,366,340,341,320,371,316,352,
Northern Ireland,UK,20/12/2020,350,338,299,359,353,315,362,
Northern Ireland,UK,27/12/2020,,214,231,199,249,195,194,
Norway,NOR,05/01/2020,862,924,937,870,1006,938,871,
Norway,NOR,12/01/2020,951,918,977,864,1048,872,827,
Norway,NOR,19/01/2020,836,907,913,939,928,945,811,
Norway,NOR,26/01/2020,862,885,930,937,866,857,834,
Norway,NOR,02/02/2020,815,895,911,881,914,881,889,
Norway,NOR,09/02/2020,800,864,898,852,823,904,843,
Norway,NOR,16/02/2020,858,876,866,826,845,927,914,
Norway,NOR,23/02/2020,814,868,931,764,898,917,828,
Norway,NOR,01/03/2020,838,877,925,873,863,907,819,
Norway,NOR,08/03/2020,799,868,975,762,822,950,833,
Norway,NOR,15/03/2020,825,828,836,798,804,867,836,
Norway,NOR,22/03/2020,809,817,785,802,788,905,805,
Norway,NOR,29/03/2020,855,781,795,759,756,807,789,
Norway,NOR,05/04/2020,832,799,786,802,809,819,781,
Norway,NOR,12/04/2020,840,786,795,773,776,827,757,
Norway,NOR,19/04/2020,815,766,777,756,757,778,761,
Norway,NOR,26/04/2020,775,780,749,755,816,781,799,
Norway,NOR,03/05/2020,752,742,686,748,745,756,773,
Norway,NOR,10/05/2020,741,736,728,711,733,738,772,
Norway,NOR,17/05/2020,685,725,707,776,694,714,732,
Norway,NOR,24/05/2020,740,732,780,713,735,692,741,
Norway,NOR,31/05/2020,662,714,716,679,688,757,728,
Norway,NOR,07/06/2020,679,714,758,669,724,713,707,
Norway,NOR,14/06/2020,729,723,746,729,732,671,735,
Norway,NOR,21/06/2020,738,724,712,725,757,703,723,
Norway,NOR,28/06/2020,683,734,752,678,733,741,767,
Norway,NOR,05/07/2020,698,749,721,756,756,775,735,
Norway,NOR,12/07/2020,665,718,693,734,694,737,732,
Norway,NOR,19/07/2020,753,723,722,685,748,720,741,
Norway,NOR,26/07/2020,730,722,669,721,728,773,721,
Norway,NOR,02/08/2020,745,693,663,709,691,677,727,
Norway,NOR,09/08/2020,737,718,700,739,742,705,705,
Norway,NOR,16/08/2020,734,709,698,717,704,694,733,
Norway,NOR,23/08/2020,745,717,732,684,739,754,677,
Norway,NOR,30/08/2020,697,733,720,723,730,715,779,
Norway,NOR,06/09/2020,710,724,745,759,708,694,713,
Norway,NOR,13/09/2020,785,708,712,714,704,705,707,
Norway,NOR,20/09/2020,772,721,750,681,697,720,755,
Norway,NOR,27/09/2020,740,738,709,740,713,712,818,
Norway,NOR,04/10/2020,785,730,766,741,733,701,710,
Norway,NOR,11/10/2020,740,749,752,731,764,714,786,
Norway,NOR,18/10/2020,709,749,741,786,693,744,782,
Norway,NOR,25/10/2020,797,761,752,773,792,696,792,
Norway,NOR,01/11/2020,784,753,745,688,746,814,774,
Norway,NOR,08/11/2020,762,765,748,810,704,776,786,
Norway,NOR,15/11/2020,774,782,753,818,760,736,845,
Norway,NOR,22/11/2020,793,779,745,855,791,720,784,
Norway,NOR,29/11/2020,758,794,831,789,770,802,776,
Norway,NOR,06/12/2020,769,825,804,819,832,821,850,
Norway,NOR,13/12/2020,809,823,816,918,844,759,780,
Norway,NOR,20/12/2020,,836,786,923,897,802,771,
Norway,NOR,27/12/2020,,876,833,982,891,871,804,
Poland,POL,05/01/2020,8443,8504,7984,8215,9279,8372,8668,10090
Poland,POL,12/01/2020,8240,8513,7754,7920,10225,8078,8586,
Poland,POL,19/01/2020,8056,8539,7800,7683,9875,8639,8700,
Poland,POL,26/01/2020,8015,8615,7559,7977,9946,8793,8798,
Poland,POL,02/02/2020,8563,8872,7963,7970,10076,8987,9362,
Poland,POL,09/02/2020,8342,8820,8166,8145,9432,9088,9269,
Poland,POL,16/02/2020,8622,8878,8873,7928,9221,9128,9241,
Poland,POL,23/02/2020,8471,8790,8985,7861,9053,9333,8717,
Poland,POL,01/03/2020,8469,8788,9068,8002,8388,9864,8620,
Poland,POL,08/03/2020,8363,8629,8839,7859,7967,10094,8388,
Poland,POL,15/03/2020,8404,8408,8850,7824,7709,9472,8183,
Poland,POL,22/03/2020,8320,8275,8640,8014,7637,9061,8025,
Poland,POL,29/03/2020,8145,8146,8535,8025,7684,8689,7795,
Poland,POL,05/04/2020,7988,7957,8449,7614,7366,8571,7783,
Poland,POL,12/04/2020,7992,7804,8154,7510,7441,8216,7699,
Poland,POL,19/04/2020,8179,7607,7974,7107,7475,7748,7730,
Poland,POL,26/04/2020,7739,7617,7797,7157,7466,7584,8082,
Poland,POL,03/05/2020,7757,7425,7483,7399,7385,7373,7485,
Poland,POL,10/05/2020,7578,7285,7324,7229,7060,7311,7502,
Poland,POL,17/05/2020,7557,7167,7266,6925,7148,7061,7435,
Poland,POL,24/05/2020,7542,7265,7102,7254,7074,7309,7586,
Poland,POL,31/05/2020,7631,7238,7015,6937,7100,7695,7445,
Poland,POL,07/06/2020,7806,7207,7387,6611,6892,7177,7966,
Poland,POL,14/06/2020,7737,7194,7076,6790,6830,7035,8240,
Poland,POL,21/06/2020,7393,7161,6737,7563,7255,7068,7183,
Poland,POL,28/06/2020,7370,7004,6781,6864,7023,7002,7352,
Poland,POL,05/07/2020,7654,7018,7360,6599,6703,7353,7074,
Poland,POL,12/07/2020,7307,6998,7029,6873,6814,7160,7113,
Poland,POL,19/07/2020,7503,7065,6858,6661,7190,7178,7439,
Poland,POL,26/07/2020,7564,7323,7016,7267,6997,7674,7660,
Poland,POL,02/08/2020,7785,7209,6554,6658,7559,8007,7268,
Poland,POL,09/08/2020,7951,7172,7753,6715,6902,7305,7186,
Poland,POL,16/08/2020,8068,7008,7574,6804,6858,6850,6955,
Poland,POL,23/08/2020,7946,6850,6698,7039,6596,6877,7040,
Poland,POL,30/08/2020,7439,7134,6924,6996,6973,6934,7845,
Poland,POL,06/09/2020,7554,7005,6922,6981,6978,7189,6957,
Poland,POL,13/09/2020,7701,6942,6664,6744,7192,7142,6970,
Poland,POL,20/09/2020,8224,7203,7130,6765,7257,7474,7391,
Poland,POL,27/09/2020,8215,7416,6831,7351,7516,7398,7985,
Poland,POL,04/10/2020,8410,7619,7163,7368,8025,7848,7689,
Poland,POL,11/10/2020,9183,7569,7206,7456,7798,7567,7819,
Poland,POL,18/10/2020,10227,7697,7868,7658,7616,7539,7803,
Poland,POL,25/10/2020,12355,7599,7571,7499,7545,7754,7628,
Poland,POL,01/11/2020,14732,7598,7348,7646,7594,7765,7637,
Poland,POL,08/11/2020,16222,7497,7423,7492,7352,7614,7602,
Poland,POL,15/11/2020,15620,7541,7505,7554,7504,7590,7551,
Poland,POL,22/11/2020,14813,7634,7442,7706,7784,7709,7527,
Poland,POL,29/11/2020,13593,7668,7409,7753,7573,7927,7677,
Poland,POL,06/12/2020,12835,7876,7588,7977,7802,8094,7919,
Poland,POL,13/12/2020,11857,7841,7563,7837,7948,7917,7942,
Poland,POL,20/12/2020,11494,8020,7472,8297,8011,8162,8158,
Poland,POL,27/12/2020,11879,8281,7604,8874,8439,8537,7949,
Portugal,PRT,05/01/2020,2510,2794,2813,2321,3366,2851,2621,
Portugal,PRT,12/01/2020,2663,2808,3054,2332,2967,2803,2884,
Portugal,PRT,19/01/2020,2772,2859,3167,2456,2880,2805,2985,
Portugal,PRT,26/01/2020,2671,2826,3088,2332,2995,2693,3021,
Portugal,PRT,02/02/2020,2689,2687,2909,2271,2736,2619,2899,
Portugal,PRT,09/02/2020,2491,2647,2869,2351,2453,2783,2779,
Portugal,PRT,16/02/2020,2290,2643,2977,2345,2369,2815,2711,
Portugal,PRT,23/02/2020,2362,2508,2684,2296,2237,2777,2546,
Portugal,PRT,01/03/2020,2308,2463,2699,2391,2129,2656,2441,
Portugal,PRT,08/03/2020,2182,2338,2447,2380,2149,2387,2329,
Portugal,PRT,15/03/2020,2362,2276,2314,2288,2151,2371,2258,
Portugal,PRT,22/03/2020,2440,2212,2284,2271,2074,2234,2199,
Portugal,PRT,29/03/2020,2544,2161,2083,2214,2015,2356,2135,
Portugal,PRT,05/04/2020,2654,2185,2179,2225,2071,2354,2097,
Portugal,PRT,12/04/2020,2609,2108,1933,2166,2033,2276,2132,
Portugal,PRT,19/04/2020,2389,2009,1937,1989,1825,2197,2096,
Portugal,PRT,26/04/2020,2311,1989,1816,2025,1902,2117,2084,
Portugal,PRT,03/05/2020,2173,1975,1819,1954,2011,2012,2081,
Portugal,PRT,10/05/2020,2170,1919,1941,1849,1846,1970,1988,
Portugal,PRT,17/05/2020,2056,1957,1911,2045,1833,2066,1931,
Portugal,PRT,24/05/2020,2068,1917,1791,1971,1922,1982,1919,
Portugal,PRT,31/05/2020,2332,1916,1950,1983,1815,1883,1948,
Portugal,PRT,07/06/2020,2022,1879,1847,1906,1826,1977,1841,
Portugal,PRT,14/06/2020,1870,1874,1799,1799,1969,1928,1873,
Portugal,PRT,21/06/2020,1940,1984,1845,1916,2139,2104,1916,
Portugal,PRT,28/06/2020,2121,1852,1727,1893,1784,1936,1919,
Portugal,PRT,05/07/2020,2056,1811,1697,1913,1796,1765,1882,
Portugal,PRT,12/07/2020,2226,1843,1805,1934,1806,1771,1898,
Portugal,PRT,19/07/2020,2644,1835,1790,1958,1790,1816,1821,
Portugal,PRT,26/07/2020,2437,1854,1751,2054,1799,1824,1841,
Portugal,PRT,02/08/2020,2212,1902,1792,1864,1759,2250,1843,
Portugal,PRT,09/08/2020,2084,1936,1811,2091,1739,2199,1838,
Portugal,PRT,16/08/2020,1929,1821,1738,1879,1781,1939,1769,
Portugal,PRT,23/08/2020,2006,1912,1787,1914,1960,1960,1938,
Portugal,PRT,30/08/2020,2067,1790,1722,1873,1711,1766,1880,
Portugal,PRT,06/09/2020,2061,1844,1803,1864,1783,1837,1933,
Portugal,PRT,13/09/2020,2229,1787,1821,1707,1801,1796,1808,
Portugal,PRT,20/09/2020,2115,1819,1699,1835,1793,1867,1899,
Portugal,PRT,27/09/2020,1882,1861,1856,1852,1945,1828,1822,
Portugal,PRT,04/10/2020,2131,1909,1914,1856,1983,1890,1901,
Portugal,PRT,11/10/2020,2149,1869,1792,1879,1877,1935,1860,
Portugal,PRT,18/10/2020,2208,1938,1809,2026,2004,1943,1909,
Portugal,PRT,25/10/2020,2217,1982,1882,1971,1932,1996,2131,
Portugal,PRT,01/11/2020,2463,1983,1883,1939,1918,2043,2134,
Portugal,PRT,08/11/2020,2549,2028,1970,2040,1910,2124,2097,
Portugal,PRT,15/11/2020,2734,2077,1854,2127,2161,2093,2148,
Portugal,PRT,22/11/2020,2690,2116,1912,2197,2168,2071,2233,
Portugal,PRT,29/11/2020,2653,2199,2040,2388,2193,2132,2241,
Portugal,PRT,06/12/2020,2817,2239,2088,2363,2465,2150,2128,
Portugal,PRT,13/12/2020,2992,2280,2002,2526,2455,2129,2290,
Portugal,PRT,20/12/2020,2879,2397,2131,2809,2510,2249,2284,
Portugal,PRT,27/12/2020,2684,2546,2102,3200,2747,2367,2313,
Scotland,UK,05/01/2020,1161,1276,1146,1394,1205,1531,1104,1704
Scotland,UK,12/01/2020,1567,1560,1708,1305,1379,1899,1507,
Scotland,UK,19/01/2020,1322,1382,1489,1215,1224,1629,1353,
Scotland,UK,26/01/2020,1226,1317,1381,1187,1197,1610,1208,
Scotland,UK,02/02/2020,1188,1280,1286,1205,1332,1369,1206,
Scotland,UK,09/02/2020,1216,1254,1344,1217,1200,1265,1243,
Scotland,UK,16/02/2020,1162,1259,1360,1209,1231,1315,1181,
Scotland,UK,23/02/2020,1162,1247,1320,1239,1185,1245,1245,
Scotland,UK,01/03/2020,1171,1165,1308,1150,1219,1022,1125,
Scotland,UK,08/03/2020,1208,1229,1192,1174,1146,1475,1156,
Scotland,UK,15/03/2020,1198,1169,1201,1175,1141,1220,1108,
Scotland,UK,22/03/2020,1196,1120,1149,1042,1152,1158,1101,
Scotland,UK,29/03/2020,1079,1118,1171,1172,1112,1050,1086,
Scotland,UK,05/04/2020,1744,1098,1042,1166,1060,1192,1032,
Scotland,UK,12/04/2020,1978,1100,1192,1048,998,1192,1069,
Scotland,UK,19/04/2020,1916,1067,1095,1092,1111,1136,902,
Scotland,UK,26/04/2020,1836,1087,1108,1076,1121,1008,1121,
Scotland,UK,03/05/2020,1679,1079,1117,1006,1050,1093,1131,
Scotland,UK,10/05/2020,1435,1034,1020,1047,1119,967,1018,
Scotland,UK,17/05/2020,1421,1064,1103,1010,1115,977,1115,
Scotland,UK,24/05/2020,1226,1045,1039,994,1063,1070,1061,
Scotland,UK,31/05/2020,1128,1017,1043,999,1015,998,1029,
Scotland,UK,07/06/2020,1093,1056,1106,1023,1076,1033,1042,
Scotland,UK,14/06/2020,1034,1000,1038,988,1031,915,1028,
Scotland,UK,21/06/2020,1065,1019,1025,994,1032,993,1053,
Scotland,UK,28/06/2020,1008,1026,1032,1007,994,1046,1051,
Scotland,UK,05/07/2020,983,1018,1040,988,1040,1041,981,
Scotland,UK,12/07/2020,976,1025,1011,1022,1014,1002,1077,
Scotland,UK,19/07/2020,1033,996,1023,1041,1025,928,964,
Scotland,UK,26/07/2020,961,977,956,979,978,933,1041,
Scotland,UK,02/08/2020,1043,994,985,987,1011,969,1020,
Scotland,UK,09/08/2020,1011,1003,1043,997,1002,953,1018,
Scotland,UK,16/08/2020,922,992,969,982,1004,978,1028,
Scotland,UK,23/08/2020,1046,999,982,1017,1045,941,1011,
Scotland,UK,30/08/2020,1030,983,954,1039,980,930,1013,
Scotland,UK,06/09/2020,1050,988,977,1007,1006,970,980,
Scotland,UK,13/09/2020,1069,1008,991,983,972,1020,1074,
Scotland,UK,20/09/2020,952,1007,1001,966,1049,946,1071,
Scotland,UK,27/09/2020,933,1046,1010,1009,1056,1015,1142,
Scotland,UK,04/10/2020,1196,1038,1008,1072,1016,1042,1051,
Scotland,UK,11/10/2020,1071,1079,1028,1009,1133,1081,1143,
Scotland,UK,18/10/2020,1134,1062,989,1070,1067,1031,1153,
Scotland,UK,25/10/2020,1187,1052,981,1052,1095,1019,1115,
Scotland,UK,01/11/2020,1262,1079,1116,1032,1062,1085,1101,
Scotland,UK,08/11/2020,1250,1105,1028,1043,1126,1144,1184,
Scotland,UK,15/11/2020,1338,1139,1103,1174,1175,1084,1160,
Scotland,UK,22/11/2020,1360,1130,1054,1132,1178,1058,1229,
Scotland,UK,29/11/2020,1328,1130,1115,1159,1153,1062,1163,
Scotland,UK,06/12/2020,1296,1140,1089,1188,1237,1076,1108,
Scotland,UK,13/12/2020,1284,1236,1101,1219,1335,1212,1312,
Scotland,UK,20/12/2020,1297,1272,1146,1284,1437,1216,1277,
Scotland,UK,27/12/2020,1205,1061,944,1133,1168,1058,1000,
Slovakia,SVK,05/01/2020,1113,1159,1112,1072,1411,1094,1105,
Slovakia,SVK,12/01/2020,1105,1158,1187,948,1410,1150,1094,
Slovakia,SVK,19/01/2020,1086,1200,1210,1026,1390,1198,1176,
Slovakia,SVK,26/01/2020,1106,1160,1235,982,1355,1095,1135,
Slovakia,SVK,02/02/2020,1156,1221,1292,1045,1339,1205,1224,
Slovakia,SVK,09/02/2020,1101,1193,1226,1041,1202,1159,1339,
Slovakia,SVK,16/02/2020,1178,1188,1275,1051,1224,1140,1252,
Slovakia,SVK,23/02/2020,1085,1190,1266,1023,1115,1292,1254,
Slovakia,SVK,01/03/2020,1149,1192,1235,1003,1159,1353,1208,
Slovakia,SVK,08/03/2020,1130,1146,1164,1009,1002,1357,1200,
Slovakia,SVK,15/03/2020,1121,1102,1186,1032,1016,1165,1110,
Slovakia,SVK,22/03/2020,1186,1080,1102,1026,1092,1111,1068,
Slovakia,SVK,29/03/2020,1053,1051,1088,999,1017,1128,1025,
Slovakia,SVK,05/04/2020,1080,1016,1037,1017,989,1051,986,
Slovakia,SVK,12/04/2020,1002,1046,1090,971,1024,1070,1073,
Slovakia,SVK,19/04/2020,957,1005,1078,1010,1008,944,984,
Slovakia,SVK,26/04/2020,977,1009,1062,988,1023,906,1065,
